Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
111/12/30,"22,297,604","10,079,102,379",455,456.5,448.5,448.5,2.5,"23,086"
111/12/29,"25,596,357","11,400,284,554",444,449.5,442.5,446,-5,"34,637"
111/12/28,"34,823,492","15,643,266,841",451,452,446,451,-6,"59,400"
111/12/27,"10,486,219","4,820,155,221",458,462.5,457,457,0.5,"13,482"
111/12/26,"9,152,790","4,171,194,858",454,457,453.5,456.5,1.5,"16,718"
111/12/23,"26,724,153","12,200,056,423",457.5,458.5,455,455,-13,"63,532"
111/12/22,"14,519,582","6,784,664,988",466.5,469,464,468,9,"16,893"
111/12/21,"40,831,313","18,763,874,901",460,463,457,459,1.5,"31,581"
111/12/20,"33,181,363","15,291,302,176",465,467,455,457.5,-9,"59,543"
111/12/19,"24,231,653","11,320,207,884",466.5,469.5,465,466.5,-4.5,"30,247"
111/12/16,"51,707,693","24,262,026,661",466.5,471,465.5,471,-9.5,"69,011"
111/12/15,"26,001,756","12,446,105,928",476,481.5,474.5,480.5,X0.00,"21,052"
111/12/14,"35,263,781","16,860,500,181",472,480.5,472,480.5,9,"25,102"
111/12/13,"36,028,109","17,034,191,389",473,476,471,471.5,-3.5,"36,559"
111/12/12,"24,064,002","11,435,789,974",476.5,478,473.5,475,-6.5,"34,393"
111/12/09,"28,903,860","13,881,674,073",478,484.5,476,481.5,10,"25,790"
111/12/08,"28,348,573","13,366,736,635",475,475,467,471.5,-3.5,"45,114"
111/12/07,"39,978,821","19,128,832,587",477,485.5,475,475,-3,"43,603"
111/12/06,"44,964,237","21,703,863,181",488,489,478,478,-11,"44,448"
111/12/05,"33,048,153","16,272,219,716",491.5,497.5,489,489,-3.5,"31,739"
111/12/02,"29,909,021","14,745,810,388",490,497,490,492.5,-6,"31,799"
111/12/01,"43,684,491","21,976,936,461",506,508,498.5,498.5,8.5,"46,181"
111/11/30,"60,728,041","29,643,130,386",483,490,482.5,490,3,"25,325"
111/11/29,"40,266,315","19,374,604,221",473.5,488,473,487,6.5,"35,929"
111/11/28,"40,815,045","19,790,586,320",486,490,480.5,480.5,-17.5,"57,163"
111/11/25,"41,461,805","20,594,790,238",494,498,494,498,2,"34,399"
111/11/24,"28,477,359","14,073,196,704",494,496,492,496,4,"34,387"
111/11/23,"34,752,559","17,111,333,375",494.5,496,488.5,492,1,"32,889"
111/11/22,"39,329,440","19,112,616,916",476,491,476,491,9,"40,964"
111/11/21,"30,609,465","14,843,805,078",487.5,489.5,480.5,482,-5,"35,815"
111/11/18,"37,001,332","18,131,673,834",491.5,494,486,487,2,"41,694"
111/11/17,"46,850,915","22,547,582,604",482.5,485,475,485,-2,"57,331"
111/11/16,"88,416,393","43,103,738,374",491.5,494,481.5,487,7,"98,338"
111/11/15,"118,536,865","56,191,637,241",465,487,462,480,35,"139,136"
111/11/14,"63,282,094","28,257,175,788",450,450,441.5,445,3.5,"48,957"
111/11/11,"83,770,040","36,838,808,146",441.5,442,435,441.5,34,"100,349"
111/11/10,"33,671,621","13,757,669,359",409,411.5,406,407.5,-9.5,"36,471"
111/11/09,"56,357,663","23,188,739,823",403.5,417,403.5,417,18,"67,569"
111/11/08,"32,576,136","12,954,941,396",395,399.5,394,399,9,"35,956"
111/11/07,"37,704,746","14,710,405,524",390,393,387,390,8,"30,880"
111/11/04,"30,839,846","11,762,941,797",381,384.5,378.5,382,-2,"26,895"
111/11/03,"42,092,776","16,201,844,314",385,387,383.5,384,-11,"52,660"
111/11/02,"23,169,428","9,091,891,929",391,395,388.5,395,3.5,"22,285"
111/11/01,"42,123,141","16,428,079,355",388.5,393,386,391.5,1.5,"29,780"
111/10/31,"40,598,928","15,721,543,079",386,390,381,390,10.5,"32,816"
111/10/28,"44,691,746","16,923,109,361",379.5,382,375,379.5,-6,"48,116"
111/10/27,"47,160,778","18,190,840,150",384.5,389,382.5,385.5,9.5,"37,777"
111/10/26,"61,440,878","23,045,141,097",370.5,379,370,376,5,"46,073"
111/10/25,"81,173,913","30,515,958,539",380,382.5,371,371,-16,"155,200"
111/10/24,"48,691,083","18,995,017,699",395,397.5,387,387,-2.5,"58,612"
111/10/21,"38,968,511","15,297,273,710",395.5,398.5,389.5,389.5,-8,"64,043"
111/10/20,"63,202,035","24,682,371,387",391,397.5,386,397.5,2,"76,430"
111/10/19,"48,655,069","19,398,261,013",404,405,395.5,395.5,-11.5,"68,211"
111/10/18,"41,304,834","16,675,510,801",406.5,407,399.5,407,10,"30,538"
111/10/17,"45,038,159","17,954,868,983",400,403.5,396,397,-15,"66,589"
111/10/14,"59,841,064","24,714,069,328",414.5,416,409,412,17,"54,666"
111/10/13,"43,158,592","17,239,718,998",400.5,403,395,395,-2.5,"66,846"
111/10/12,"64,138,351","25,536,098,386",397,400,395.5,397.5,-4,"114,055"
111/10/11,"109,842,903","44,572,345,642",408,412.5,401,401.5,-36.5,"210,614"
111/10/07,"32,872,044","14,505,036,044",448.5,448.5,437,438,-13,"45,112"
111/10/06,"30,750,331","13,821,382,520",450.5,451,447,451,6,"24,907"
111/10/05,"48,321,335","21,583,755,745",444.5,451,442,445,16,"51,865"
111/10/04,"42,455,417","18,225,995,343",429.5,432,427,429,12,"31,696"
111/10/03,"38,354,967","16,068,149,231",418.5,424.5,416.5,417,-5,"70,127"
111/09/30,"58,366,820","24,750,796,363",424.5,427.5,422,422,-13,"87,052"
111/09/29,"42,884,163","18,748,910,795",443,443.5,432,435,-3,"70,971"
111/09/28,"37,827,459","16,693,442,543",447,449,438,438,-10,"78,780"
111/09/27,"29,570,005","13,260,363,913",449,451.5,446,448,1.5,"29,995"
111/09/26,"34,856,957","15,560,487,370",443,454,443,446.5,-8.5,"75,861"
111/09/23,"32,804,066","15,005,076,330",458.5,460.5,455,455,-9.5,"82,492"
111/09/22,"31,417,685","14,524,615,830",462,468,459,464.5,-6.5,"53,974"
111/09/21,"24,686,050","11,641,957,557",473.5,475.5,468.5,471,-5.5,"30,847"
111/09/20,"23,269,759","11,027,746,136",470.5,478,470,476.5,9.5,"20,621"
111/09/19,"20,724,347","9,713,676,332",472,473,466.5,467,-5,"45,650"
111/09/16,"41,889,816","19,737,743,551",470.5,472,469,472,-4.5,"51,619"
111/09/15,"24,272,164","11,587,112,712",476,480,476,476.5,X0.00,"35,435"
111/09/14,"25,046,110","12,023,421,519",478.5,482.5,476,480,-13,"47,333"
111/09/13,"18,916,557","9,329,113,594",495,495,491,493,6.5,"20,511"
111/09/12,"27,181,969","13,268,334,545",485,491,485,486.5,11.5,"26,764"
111/09/08,"35,355,467","16,755,699,888",473,475,472,475,2.5,"37,943"
111/09/07,"38,168,331","18,125,281,029",477,478,472,472.5,-16.5,"101,077"
111/09/06,"21,197,718","10,364,807,027",488.5,491.5,486.5,489,3,"18,950"
111/09/05,"17,327,720","8,419,762,666",485,488,484,486,1,"27,611"
111/09/02,"33,877,655","16,486,942,365",488,489.5,485,485,-5.5,"71,175"
111/09/01,"42,008,490","20,696,930,527",495,495.5,490,490.5,-14.5,"93,631"
111/08/31,"50,999,514","25,630,339,779",492,505,492,505,9,"24,054"
111/08/30,"25,699,463","12,787,938,496",497.5,500,496,496,-2.5,"43,669"
111/08/29,"28,217,313","14,055,439,771",497,502,496,498.5,-13.5,"60,889"
111/08/26,"13,268,148","6,805,419,690",513,515,511,512,4,"14,862"
111/08/25,"10,254,367","5,208,471,523",505,510,504,508,5,"11,664"
111/08/24,"14,995,494","7,560,487,746",504,508,503,503,-1,"20,031"
111/08/23,"20,997,847","10,580,935,860",503,506,502,504,-6,"34,243"
111/08/22,"23,175,820","11,849,427,903",511,514,510,510,-9,"32,130"
111/08/19,"14,235,983","7,403,584,002",519,523,517,519,-1,"14,069"
111/08/18,"18,721,898","9,734,756,997",520,521,519,520,-7,"24,209"
111/08/17,"28,461,939","14,943,047,011",524,527,521,527,2,"26,466"
111/08/16,"21,234,122","11,141,160,337",526,526,523,525,2,"20,628"
111/08/15,"22,519,886","11,755,494,600",520,524,519,523,6,"27,372"
111/08/12,"21,343,450","11,016,097,043",515,518,514,517,3,"21,701"
111/08/11,"24,906,177","12,771,121,611",513,514,510,514,14,"23,949"
111/08/10,"22,112,239","11,075,581,424",500,503,499.5,500,-10,"35,188"
111/08/09,"24,370,709","12,372,442,661",507,511,504,510,-2,"25,433"
111/08/08,"20,568,971","10,531,710,250",510,515,509,512,-4,"18,131"
111/08/05,"35,052,642","17,966,410,242",509,516,507,516,16,"49,928"
111/08/04,"26,589,086","13,279,624,282",499,503,495,500,-1,"27,173"
111/08/03,"29,838,832","14,823,224,632",494,501,493,501,9,"25,570"
111/08/02,"42,669,591","20,973,293,337",494,496,488.5,492,-12,"63,879"
111/08/01,"24,991,291","12,569,771,761",506,508,500,504,-5,"26,792"
111/07/29,"30,632,627","15,571,856,556",508,510,504,509,8,"24,762"
111/07/28,"35,020,547","17,665,645,632",509,509,499,501,-1,"31,274"
111/07/27,"18,411,136","9,144,660,659",494,502,491,502,7,"20,351"
111/07/26,"19,524,143","9,665,183,112",499.5,499.5,491,495,-4.5,"29,293"
111/07/25,"16,803,972","8,402,110,298",500,503,498,499.5,-3.5,"17,230"
111/07/22,"26,904,474","13,525,083,791",505,505,500,503,2,"26,122"
111/07/21,"23,893,063","11,887,266,420",496,501,494,501,6,"23,039"
111/07/20,"36,862,724","18,330,197,370",502,503,491.5,495,4,"40,233"
111/07/19,"20,554,247","10,063,256,350",487.5,493,486.5,491,-4.5,"25,035"
111/07/18,"40,797,601","20,142,703,483",495.5,498.5,488.5,495.5,3,"42,574"
111/07/15,"56,039,339","27,285,128,552",481,494,477,492.5,17.5,"63,691"
111/07/14,"34,014,188","16,045,789,881",466,477.5,463,475,4.5,"36,454"
111/07/13,"48,134,139","22,639,696,871",470.5,473,466,470.5,21,"48,964"
111/07/12,"24,155,935","10,932,798,847",458,458,449.5,449.5,-12.5,"34,431"
111/07/11,"22,930,675","10,673,806,551",468,470.5,461,462,-5,"25,631"
111/07/08,"39,134,398","18,251,251,558",470,470.5,461.5,467,9.5,"46,039"
111/07/07,"50,984,110","22,992,311,966",442,459,438.5,457.5,22,"56,227"
111/07/06,"42,156,925","18,556,660,847",442,447.5,435,435.5,-10.5,"59,018"
111/07/05,"55,469,884","24,538,415,224",449.5,451.5,433,446,6,"70,715"
111/07/04,"61,206,245","27,225,872,277",443,451.5,440,440,-13.5,"96,760"
111/07/01,"72,597,018","33,459,624,760",471.5,474,452.5,453.5,-22.5,"172,267"
111/06/30,"49,820,824","23,900,613,642",484.5,486.5,476,476,-15,"111,117"
111/06/29,"33,124,986","16,352,376,816",496,498.5,491,491,-6.5,"40,024"
111/06/28,"16,867,955","8,392,290,378",496,500,496,497.5,-1,"18,988"
111/06/27,"38,684,368","19,379,396,938",496,506,495.5,498.5,12,"37,438"
111/06/24,"29,003,676","14,184,287,155",489.5,492.5,485.5,486.5,1,"43,609"
111/06/23,"46,808,462","22,836,692,325",492,493.5,485,485.5,-9,"104,661"
111/06/22,"33,438,921","16,630,857,096",501,503,494.5,494.5,-10.5,"81,024"
111/06/21,"34,432,537","17,298,234,720",501,505,499,505,7,"32,427"
111/06/20,"36,664,463","18,267,359,790",500,502,495,498,-3,"89,541"
111/06/17,"48,400,798","24,260,277,915",499.5,503,499,501,-7,"119,618"
111/06/16,"31,908,028","16,331,470,764",515,516,507,508,X0.00,"42,177"
111/06/15,"38,360,508","19,580,150,319",508,515,508,509,-4,"72,687"
111/06/14,"38,838,778","19,813,036,892",507,514,507,513,-3,"85,483"
111/06/13,"36,758,925","18,998,155,460",518,519,515,516,-14,"112,023"
111/06/10,"22,614,596","12,011,615,014",530,533,529,530,-11,"44,802"
111/06/09,"16,894,479","9,115,934,006",538,542,537,541,-3,"18,802"
111/06/08,"19,609,522","10,636,701,303",539,545,538,544,9,"18,487"
111/06/07,"22,152,512","11,846,386,906",535,538,532,535,-5,"28,586"
111/06/06,"23,732,327","12,843,324,209",541,544,538,540,0,"16,614"
111/06/02,"26,063,495","14,122,936,388",544,545,540,540,-9,"30,042"
111/06/01,"32,970,903","18,171,598,472",550,555,548,549,-11,"33,456"
111/05/31,"81,962,870","45,507,333,341",542,560,540,560,13,"34,286"
111/05/30,"36,480,411","19,757,635,264",538,547,537,547,17,"42,797"
111/05/27,"30,113,220","15,855,257,581",524,530,522,530,16,"28,711"
111/05/26,"31,542,825","16,336,162,581",523,525,513,514,-10,"72,846"
111/05/25,"22,460,245","11,782,306,905",522,529,520,524,4,"18,352"
111/05/24,"19,130,619","10,036,942,322",530,531,520,520,-8,"31,716"
111/05/23,"18,919,447","10,040,778,291",533,534,528,528,-2,"18,775"
111/05/20,"26,111,163","13,784,969,436",524,532,523,530,8,"21,767"
111/05/19,"40,798,132","21,322,524,192",523,527,520,522,-16,"47,232"
111/05/18,"33,605,299","18,075,946,322",541,541,534,538,8,"34,913"
111/05/17,"25,812,051","13,627,135,311",521,533,520,530,10,"30,826"
111/05/16,"22,012,610","11,472,463,517",521,524,518,520,9,"30,034"
111/05/13,"30,204,773","15,412,261,905",507,514,506,511,6,"37,707"
111/05/12,"35,824,788","18,310,112,210",516,518,505,505,-16,"107,513"
111/05/11,"28,109,896","14,662,149,551",518,526,518,521,3,"40,227"
111/05/10,"44,322,247","22,673,191,861",506,519,505,518,-2,"83,371"
111/05/09,"27,309,304","14,249,571,058",523,524,520,520,-8,"82,004"
111/05/06,"34,512,038","18,241,210,653",528,531,526,528,-14,"66,208"
111/05/05,"22,540,182","12,209,716,759",543,544,539,542,8,"26,904"
111/05/04,"17,305,449","9,229,779,558",533,537,530,534,3,"27,460"
111/05/03,"29,502,561","15,790,689,728",538,540,530,531,-7,"48,050"
111/04/29,"39,960,198","21,586,196,160",547,547,535,538,7,"41,498"
111/04/28,"50,406,145","26,653,291,522",530,532,523,531,5,"79,897"
111/04/27,"65,034,122","34,416,315,121",530,532,526,526,-20,"217,895"
111/04/26,"39,549,934","21,628,474,846",550,551,544,546,-1,"90,252"
111/04/25,"49,067,362","26,907,070,565",550,552,546,547,-11,"165,619"
111/04/22,"35,567,672","19,849,449,551",558,559,557,558,-7,"81,550"
111/04/21,"21,539,083","12,221,437,009",571,571,565,565,-5,"28,847"
111/04/20,"28,240,222","16,016,967,192",570,570,562,570,5,"28,615"
111/04/19,"18,811,242","10,639,032,272",566,569,563,565,4,"24,598"
111/04/18,"16,579,296","9,311,198,146",559,566,558,561,-1,"31,712"
111/04/15,"33,158,930","18,667,922,752",562,566,561,562,-11,"99,936"
111/04/14,"20,224,847","11,618,596,373",577,578,573,573,0,"27,442"
111/04/13,"36,968,137","21,134,384,849",564,576,563,573,16,"41,249"
111/04/12,"34,799,056","19,418,030,839",554,564,552,557,-1,"69,280"
111/04/11,"41,713,758","23,401,330,531",563,566,558,558,-9,"130,731"
111/04/08,"31,406,384","17,821,660,486",567,570,566,567,1,"75,778"
111/04/07,"47,212,937","26,881,649,976",571,573,566,566,-12,"130,552"
111/04/06,"40,726,932","23,547,636,944",578,580,575,578,-11,"62,822"
111/04/01,"31,247,086","18,328,227,645",585,589,584,589,-8,"53,178"
111/03/31,"25,130,417","15,014,260,610",602,602,594,597,-3,"18,860"
111/03/30,"43,256,548","25,908,489,513",599,600,597,600,11,"48,535"
111/03/29,"15,742,359","9,243,985,774",586,589,584,589,5,"21,222"
111/03/28,"27,954,730","16,298,449,416",581,586,580,584,-14,"54,537"
111/03/25,"26,794,684","15,984,831,591",597,598,595,598,7,"29,896"
111/03/24,"20,769,676","12,232,627,003",587,592,585,591,1,"21,647"
111/03/23,"27,475,008","16,177,424,772",590,590,586,590,7,"30,970"
111/03/22,"23,421,124","13,613,967,252",577,586,577,583,-3,"27,371"
111/03/21,"22,800,165","13,363,354,969",583,589,583,586,5,"32,617"
111/03/18,"49,583,448","28,771,454,221",582,582,576,581,-1,"39,576"
111/03/17,"65,820,899","38,121,960,334",578,583,575,582,24,"65,468"
111/03/16,"50,764,807","28,345,633,852",564,565,555,558,X0.00,"110,732"
111/03/15,"84,338,792","47,191,728,965",562,563,558,558,-14,"277,901"
111/03/14,"38,562,552","22,131,365,409",574,577,572,572,-3,"87,337"
111/03/11,"42,981,381","24,820,833,930",581,582,574,575,-12,"112,158"
111/03/10,"49,092,145","28,798,814,637",585,589,582,587,19,"71,569"
111/03/09,"57,512,412","32,761,408,119",567,573,567,568,5,"112,422"
111/03/08,"88,371,413","49,908,147,901",561,570,561,563,-13,"269,695"
111/03/07,"97,167,600","56,147,025,127",580,581,575,576,-19,"297,917"
111/03/04,"65,235,167","38,833,099,256",595,597,592,595,-7,"206,731"
111/03/03,"37,103,932","22,373,890,387",603,607,601,602,1,"65,410"
111/03/02,"42,428,151","25,528,700,277",601,605,600,601,-3,"58,916"
111/03/01,"70,303,880","42,445,208,215",599,610,599,604,0,"67,439"
111/02/25,"94,155,943","56,880,320,916",600,609,600,604,0,"129,776"
111/02/24,"80,672,979","49,358,065,299",618,619,604,604,-21,"188,248"
111/02/23,"34,561,338","21,606,428,438",624,629,623,625,-2,"50,926"
111/02/22,"38,526,210","24,153,923,316",628,630,625,627,-5,"68,303"
111/02/21,"25,769,408","16,320,629,980",633,636,632,632,-5,"41,961"
111/02/18,"21,948,975","13,997,433,486",638,639,636,637,-8,"23,892"
111/02/17,"20,447,347","13,171,026,165",644,646,641,645,-1,"16,116"
111/02/16,"27,395,771","17,635,435,307",645,646,640,646,13,"23,136"
111/02/15,"24,497,955","15,556,533,655",633,639,633,633,-4,"31,907"
111/02/14,"39,394,670","25,104,180,949",640,641,635,637,-13,"33,928"
111/02/11,"28,194,682","18,225,628,338",646,650,642,650,1,"21,995"
111/02/10,"37,388,892","24,028,303,016",639,649,637,649,16,"28,452"
111/02/09,"33,633,394","21,289,086,984",635,637,630,633,5,"29,746"
111/02/08,"43,786,259","27,805,114,442",645,645,628,628,-7,"40,026"
111/02/07,"64,637,049","41,221,401,027",644,644,631,635,-1,"43,774"
111/01/26,"33,093,553","21,089,251,429",635,641,635,636,-5,"35,647"
111/01/25,"53,927,064","34,582,254,327",643,645,638,641,-12,"56,698"
111/01/24,"48,665,203","31,412,475,591",639,655,637,653,12,"36,231"
111/01/21,"53,966,101","34,642,476,570",644,646,637,641,-10,"66,088"
111/01/20,"48,996,473","31,893,527,292",650,657,646,651,-3,"39,346"
111/01/19,"44,092,247","28,859,030,269",652,660,651,654,-8,"50,763"
111/01/18,"48,802,321","32,742,176,854",678,681,662,662,-21,"65,357"
111/01/17,"63,828,552","43,615,303,577",685,688,678,683,11,"61,981"
111/01/14,"98,768,193","66,094,477,906",673,673,661,672,11,"83,211"
111/01/13,"39,172,028","25,813,559,647",658,662,655,661,1,"34,355"
111/01/12,"40,832,298","26,762,357,054",657,660,650,660,9,"39,164"
111/01/11,"36,186,544","23,361,588,355",646,651,639,651,8,"26,849"
111/01/10,"39,286,754","25,052,138,297",628,645,627,643,9,"33,453"
111/01/07,"39,847,766","25,358,237,656",643,646,632,634,-10,"44,497"
111/01/06,"57,490,736","36,817,638,522",638,646,636,644,-6,"53,430"
111/01/05,"72,505,550","47,582,832,784",669,669,646,650,-6,"64,712"
111/01/04,"90,945,643","59,188,199,534",645,656,644,656,25,"106,409"
111/01/03,"73,703,302","46,249,716,919",619,632,618,631,16,"88,508"
110/12/30,"20,522,055","12,654,016,133",619,620,615,615,-1,"15,565"
110/12/29,"25,604,320","15,788,043,027",615,619,614,616,1,"28,804"
110/12/28,"35,156,339","21,569,506,434",610,615,610,615,9,"36,241"
110/12/27,"16,771,900","10,193,462,167",604,610,604,606,2,"16,637"
110/12/24,"12,008,673","7,276,331,245",606,609,604,604,-2,"10,444"
110/12/23,"16,910,501","10,238,270,336",607,608,602,606,6,"12,888"
110/12/22,"10,127,887","6,067,689,422",598,601,598,600,3,"8,238"
110/12/21,"17,669,559","10,560,361,874",597,600,595,597,-1,"17,336"
110/12/20,"22,381,761","13,446,342,438",607,607,598,598,-9,"18,943"
110/12/17,"30,319,495","18,339,763,894",601,607,599,607,2,"11,667"
110/12/16,"22,151,282","13,370,280,179",605,605,601,605,X0.00,"15,515"
110/12/15,"22,419,040","13,420,958,112",597,601,596,600,1,"19,195"
110/12/14,"22,997,961","13,757,424,386",598,600,597,599,-2,"21,324"
110/12/13,"17,994,933","10,887,156,003",609,610,601,601,-4,"12,503"
110/12/10,"11,371,659","6,874,539,365",605,608,602,605,-3,"9,215"
110/12/09,"12,467,833","7,554,386,680",606,608,602,608,6,"9,231"
110/12/08,"22,194,708","13,490,034,097",614,614,602,602,-5,"15,634"
110/12/07,"21,105,883","12,704,452,330",602,607,597,607,7,"22,160"
110/12/06,"24,474,913","14,740,969,839",603,609,600,600,-8,"19,139"
110/12/03,"27,571,974","16,798,271,782",614,614,606,608,-7,"16,197"
110/12/02,"48,720,976","29,780,012,954",605,615,602,615,15,"40,629"
110/12/01,"30,119,408","18,021,861,252",596,603,594,600,4,"15,695"
110/11/30,"69,160,408","41,208,103,150",597,600,591,596,3,"24,427"
110/11/29,"24,160,615","14,360,266,132",594,598,591,593,-3,"23,653"
110/11/26,"27,882,175","16,609,442,268",598,601,592,596,-7,"47,638"
110/11/25,"14,171,433","8,551,663,451",605,607,601,603,0,"14,137"
110/11/24,"22,978,524","13,904,268,592",612,612,602,603,-9,"23,584"
110/11/23,"20,022,520","12,266,300,247",615,615,611,612,-3,"15,011"
110/11/22,"23,296,854","14,354,639,781",618,618,615,615,-3,"14,108"
110/11/19,"38,847,820","24,047,156,185",622,623,617,618,5,"32,179"
110/11/18,"22,933,191","14,019,057,524",613,614,607,613,3,"15,913"
110/11/17,"21,829,653","13,330,782,804",615,615,608,610,0,"14,807"
110/11/16,"21,776,308","13,285,168,416",612,612,608,610,2,"14,487"
110/11/15,"17,140,935","10,434,209,332",609,611,607,608,4,"13,140"
110/11/12,"21,373,014","12,801,799,429",610,611,602,604,-2,"13,869"
110/11/11,"20,257,792","12,225,622,771",600,606,600,606,-6,"16,140"
110/11/10,"18,518,512","11,303,615,778",611,612,608,612,1,"19,147"
110/11/09,"42,340,785","25,935,652,781",611,617,610,611,9,"42,855"
110/11/08,"20,886,897","12,544,595,323",600,602,598,602,2,"17,964"
110/11/05,"35,086,799","20,974,569,571",598,600,595,600,13,"31,929"
110/11/04,"18,888,245","11,112,246,412",592,594,585,587,-5,"22,171"
110/11/03,"11,404,984","6,773,439,607",597,597,592,592,0,"8,934"
110/11/02,"16,544,999","9,808,608,554",594,597,590,592,2,"11,662"
110/11/01,"17,110,357","10,107,402,871",591,593,590,590,0,"13,798"
110/10/29,"27,684,673","16,352,758,906",595,596,589,590,-5,"19,937"
110/10/28,"16,927,154","10,066,068,774",598,598,591,595,-4,"15,065"
110/10/27,"16,260,278","9,708,715,733",598,599,594,599,0,"12,042"
110/10/26,"27,047,187","16,169,131,795",595,600,593,599,6,"13,081"
110/10/25,"17,724,968","10,518,554,968",597,597,590,593,-7,"16,139"
110/10/22,"14,236,279","8,520,299,817",600,602,594,600,4,"12,812"
110/10/21,"16,882,324","10,116,911,921",602,603,595,596,-2,"17,599"
110/10/20,"17,537,878","10,527,701,553",603,604,597,598,-2,"16,410"
110/10/19,"18,709,936","11,196,540,994",598,600,593,600,10,"20,482"
110/10/18,"19,753,943","11,802,365,489",604,604,590,590,-10,"21,353"
110/10/15,"55,305,252","32,878,638,999",592,600,586,600,27,"61,088"
110/10/14,"14,270,641","8,213,170,376",579,579,573,573,2,"14,814"
110/10/13,"19,267,437","11,006,807,040",572,575,570,571,-4,"18,050"
110/10/12,"27,126,088","15,455,194,493",570,575,564,575,0,"32,210"
110/10/08,"22,601,904","13,051,944,932",582,583,573,575,-5,"24,157"
110/10/07,"28,480,400","16,458,019,782",575,582,572,580,9,"23,304"
110/10/06,"33,989,379","19,345,468,774",573,574,565,571,-1,"53,606"
110/10/05,"36,063,650","20,406,526,124",562,572,560,572,0,"56,678"
110/10/04,"22,288,138","12,741,914,919",574,575,569,572,-2,"42,147"
110/10/01,"39,006,124","22,368,447,571",579,579,571,574,-6,"78,088"
110/09/30,"36,318,623","21,054,651,328",580,585,575,580,0,"32,973"
110/09/29,"51,834,124","30,040,354,500",580,583,577,580,-14,"95,024"
110/09/28,"17,325,896","10,291,543,822",595,596,592,594,-8,"16,496"
110/09/27,"20,034,221","11,993,300,562",600,602,593,602,4,"16,349"
110/09/24,"17,302,848","10,289,114,839",591,598,590,598,10,"15,796"
110/09/23,"22,736,266","13,406,035,166",588,593,588,588,2,"22,991"
110/09/22,"42,732,169","25,056,693,727",586,589,583,586,-14,"70,389"
110/09/17,"42,383,815","25,510,152,115",600,610,599,600,0,"18,681"
110/09/16,"23,315,040","14,030,697,248",603,607,599,600,X0.00,"31,437"
110/09/15,"26,041,452","15,872,971,715",610,613,607,607,-6,"24,839"
110/09/14,"16,024,935","9,849,961,184",618,618,612,613,-2,"13,569"
110/09/13,"15,809,768","9,734,528,161",619,620,613,615,-7,"21,779"
110/09/10,"16,740,439","10,365,721,937",615,623,614,622,3,"17,067"
110/09/09,"19,309,522","11,886,107,760",612,620,610,619,0,"19,569"
110/09/08,"38,713,621","23,960,375,113",622,627,612,619,-4,"38,267"
110/09/07,"27,422,775","17,191,259,166",634,634,623,623,-8,"29,823"
110/09/06,"59,223,061","37,250,623,087",623,638,621,631,11,"77,024"
110/09/03,"53,915,006","33,278,648,609",610,620,610,620,13,"62,288"
110/09/02,"26,715,492","16,341,803,689",613,615,607,607,-6,"26,153"
110/09/01,"31,242,788","19,126,702,297",614,614,608,613,-1,"30,125"
110/08/31,"58,916,407","35,867,753,009",604,614,598,614,9,"46,791"
110/08/30,"40,606,821","24,425,472,555",602,605,599,605,6,"43,096"
110/08/27,"29,459,532","17,596,859,741",596,600,593,599,5,"31,217"
110/08/26,"45,027,320","26,834,160,811",601,603,591,594,9,"42,735"
110/08/25,"28,867,651","16,769,849,402",579,585,574,585,13,"29,096"
110/08/24,"27,397,309","15,697,269,609",574,575,571,572,6,"21,032"
110/08/23,"34,775,337","19,688,362,857",560,572,559,566,14,"30,421"
110/08/20,"47,741,449","26,565,551,162",560,563,551,552,-7,"72,684"
110/08/19,"42,133,375","23,766,228,074",573,573,559,559,-15,"119,048"
110/08/18,"47,063,629","26,855,353,529",568,575,566,574,-6,"86,118"
110/08/17,"31,845,499","18,475,506,150",580,582,578,580,-4,"19,184"
110/08/16,"19,949,389","11,612,486,234",582,586,578,584,3,"17,055"
110/08/13,"25,440,973","14,769,155,709",585,585,579,581,-5,"36,198"
110/08/12,"16,031,265","9,383,967,628",586,588,584,586,-4,"15,202"
110/08/11,"20,311,399","11,943,131,619",590,590,585,590,-1,"18,548"
110/08/10,"17,620,825","10,435,618,093",596,596,589,591,-4,"13,983"
110/08/09,"17,611,955","10,366,798,182",590,595,583,595,4,"15,068"
110/08/06,"13,994,018","8,275,142,201",596,596,588,591,-5,"13,742"
110/08/05,"15,673,765","9,343,887,536",598,598,593,596,0,"15,495"
110/08/04,"23,714,971","14,132,827,829",598,598,594,596,2,"18,228"
110/08/03,"28,104,984","16,655,446,605",594,594,590,594,4,"20,221"
110/08/02,"24,948,096","14,593,329,483",583,590,580,590,10,"19,791"
110/07/30,"26,141,286","15,170,421,873",581,582,578,580,-3,"16,353"
110/07/29,"25,014,772","14,525,643,464",585,585,577,583,4,"26,868"
110/07/28,"39,744,486","22,884,618,824",576,579,573,579,-1,"75,078"
110/07/27,"18,925,325","10,997,959,654",581,584,580,580,0,"20,197"
110/07/26,"22,442,745","13,089,591,086",591,591,580,580,-5,"37,826"
110/07/23,"15,705,191","9,206,201,715",592,592,583,585,-6,"23,635"
110/07/22,"27,075,950","16,014,166,571",589,594,587,591,6,"23,365"
