0,1,2,3,4,5,6,7,8
109/05/26,"28,310,825","2,118,555,875",73.70,75.30,73.60,74.80,+1.20,"12,743"
109/05/27,"22,380,029","1,681,599,201",74.80,75.50,74.80,75.30,+0.50,"9,717"
109/05/28,"26,184,820","1,974,966,847",75.70,75.90,74.80,75.30, 0.00,"11,142"
109/05/29,"44,896,709","3,390,842,168",74.30,75.80,74.30,75.80,+0.50,"8,845"
109/06/01,"25,890,941","1,978,249,140",76.00,76.80,75.90,76.20,+0.40,"11,983"
109/06/02,"46,411,048","3,578,984,344",76.50,77.50,76.40,77.10,+0.90,"17,377"
109/06/03,"42,871,656","3,345,926,880",78.00,78.40,77.60,78.10,+1.00,"20,113"
109/06/04,"43,657,351","3,416,129,837",78.50,78.70,77.60,78.40,+0.30,"16,411"
109/06/05,"33,935,695","2,653,168,238",78.10,78.50,77.80,78.50,+0.10,"14,514"
109/06/08,"53,575,560","4,252,869,778",79.10,79.80,78.80,79.70,+1.20,"25,563"
109/06/09,"38,143,498","3,037,880,359",79.30,80.20,78.90,79.50,-0.20,"17,925"
109/06/10,"25,863,059","2,061,805,675",79.60,79.90,79.10,79.90,+0.40,"11,783"
109/06/11,"42,535,010","3,373,446,609",79.90,80.30,78.10,78.60,-1.30,"19,143"
109/06/12,"30,382,486","2,353,848,108",77.30,78.00,76.60,78.00,-0.60,"14,859"
109/06/15,"26,332,046","2,038,172,490",77.70,77.90,77.00,77.00,-1.00,"12,905"
109/06/16,"22,339,775","1,747,515,973",77.80,78.50,77.70,78.40,+1.40,"9,686"
109/06/17,"18,039,312","1,413,407,434",78.90,79.00,77.90,78.20,-0.20,"8,443"
109/06/18,"18,089,756","1,416,482,565",78.40,78.70,77.70,78.50,+0.30,"7,536"
109/06/19,"35,887,232","2,822,258,010",78.60,78.90,78.10,78.80,+0.30,"7,669"
109/06/22,"16,769,227","1,318,411,513",78.70,78.90,78.20,78.90,+0.10,"7,610"
109/06/23,"45,708,143","3,655,911,340",79.60,80.70,79.30,80.20,+1.30,"20,574"
109/06/24,"88,391,479","7,322,897,783",81.10,83.50,81.00,83.50,+3.30,"41,893"
109/06/29,"98,493,392","8,314,264,132",83.60,85.80,83.40,85.20,+1.70,"39,748"
109/06/30,"57,741,437","4,972,422,082",86.00,86.40,85.70,86.30,+1.10,"23,058"
109/07/01,"44,576,514","3,854,998,428",86.50,87.60,85.50,85.90,-0.40,"22,175"
109/07/02,"34,490,431","2,950,800,438",85.80,86.00,84.60,86.00,+0.10,"16,916"
109/07/03,"44,883,049","3,832,093,245",86.10,86.20,85.10,85.30,-0.70,"21,640"
109/07/06,"44,370,881","3,833,581,654",85.70,86.60,85.60,86.40,+1.10,"17,935"
109/07/07,"52,853,744","4,572,499,757",87.10,87.50,85.60,87.00,+0.60,"21,050"
109/07/08,"40,532,208","3,524,880,599",87.00,87.30,86.60,87.00, 0.00,"15,078"
109/07/09,"51,421,490","4,442,391,525",87.30,87.40,85.80,86.20,-0.80,"20,494"
109/07/10,"55,453,243","4,737,240,248",86.20,86.20,84.80,84.80,-1.40,"22,536"
109/07/13,"36,625,700","3,154,223,682",85.40,86.70,85.40,86.70,+1.90,"14,492"
109/07/14,"34,934,410","3,029,522,815",86.80,87.50,86.30,86.30,-0.40,"13,706"
109/07/15,"47,807,002","4,148,430,451",86.60,87.20,86.50,86.60,+0.30,"22,664"
109/07/16,"50,530,654","4,420,166,927",87.00,88.00,86.90,87.60,+1.00,"20,067"
109/07/17,"48,813,379","4,307,330,703",88.30,88.60,87.60,88.00,+0.40,"21,341"
109/07/20,"74,478,567","6,424,395,139",88.00,88.00,85.00,86.80,-1.20,"29,010"
109/07/21,"74,962,395","6,405,280,586",86.00,86.10,85.10,85.30,-1.50,"34,475"
109/07/22,"73,724,655","6,309,707,947",85.30,86.00,85.10,85.90,+0.60,"28,177"
109/07/23,"79,361,972","6,498,304,084",81.30,82.50,81.10,82.10,X0.00,"31,355"
109/07/24,"50,435,732","4,076,404,565",81.50,81.90,80.00,80.00,-2.10,"23,339"
109/07/27,"68,636,332","5,391,711,702",79.60,79.90,78.00,78.00,-2.00,"29,796"
109/07/28,"89,739,664","7,145,636,184",77.80,82.70,77.30,78.40,+0.40,"36,892"
109/07/29,"39,362,154","3,086,153,861",78.60,79.80,78.00,78.00,-0.40,"20,547"
109/07/30,"40,501,045","3,157,449,637",78.70,78.80,77.50,78.00, 0.00,"17,186"
109/07/31,"47,089,202","3,713,121,252",78.50,79.40,78.40,78.40,+0.40,"17,849"
109/08/03,"61,172,243","4,755,970,977",78.40,78.90,77.10,77.10,-1.30,"28,055"
109/08/04,"23,090,382","1,797,852,065",77.70,78.20,77.50,78.10,+1.00,"10,819"
109/08/05,"27,876,127","2,178,907,032",78.30,78.50,77.90,77.90,-0.20,"14,160"
109/08/06,"33,250,505","2,629,079,995",79.30,79.70,78.50,79.00,+1.10,"16,746"
109/08/07,"21,862,438","1,721,842,306",79.60,79.60,78.30,78.30,-0.70,"11,805"
109/08/10,"49,798,520","3,990,124,915",79.20,80.90,79.10,80.50,+2.20,"23,279"
109/08/11,"30,816,578","2,468,946,640",81.00,81.10,79.60,79.80,-0.70,"13,848"
109/08/12,"45,677,601","3,690,920,427",80.90,81.50,79.90,81.40,+1.60,"20,916"
109/08/13,"91,723,728","7,358,971,725",82.00,82.30,79.20,79.50,-1.90,"36,555"
109/08/14,"35,459,498","2,840,778,377",79.80,80.70,79.60,80.40,+0.90,"13,587"
109/08/17,"23,622,631","1,896,828,119",80.70,80.70,80.00,80.20,-0.20,"11,055"
109/08/18,"33,226,399","2,650,389,582",80.50,80.50,79.30,79.80,-0.40,"11,086"
109/08/19,"34,690,778","2,772,846,440",80.90,80.90,79.30,79.30,-0.50,"13,857"
109/08/20,"62,249,250","4,824,965,577",79.60,79.90,75.60,77.10,-2.20,"28,426"
109/08/21,"24,487,793","1,910,674,209",78.20,78.40,77.50,78.20,+1.10,"11,775"
109/08/24,"21,801,923","1,698,792,494",78.20,78.40,77.60,77.60,-0.60,"8,976"
109/08/25,"17,655,262","1,381,004,042",78.10,78.50,77.80,78.30,+0.70,"7,599"
109/08/26,"16,286,412","1,272,133,537",78.30,78.40,77.90,78.20,-0.10,"7,049"
109/08/27,"24,154,047","1,879,109,966",78.20,78.70,77.50,77.50,-0.70,"11,696"
109/08/28,"25,486,462","1,976,344,876",77.40,78.20,77.10,77.50, 0.00,"11,424"
109/08/31,"30,590,373","2,364,666,097",77.80,78.00,76.90,76.90,-0.60,"9,800"
109/09/01,"22,918,104","1,761,448,751",76.90,77.30,76.40,77.00,+0.10,"9,429"
109/09/02,"24,934,189","1,926,749,142",77.20,77.80,77.00,77.80,+0.80,"10,679"
109/09/03,"41,884,369","3,282,356,882",78.80,79.30,77.60,77.70,-0.10,"19,460"
109/09/04,"36,806,710","2,831,784,400",77.00,77.30,76.60,76.90,-0.80,"15,981"
109/09/07,"21,248,188","1,638,392,849",76.80,77.50,76.80,77.30,+0.40,"10,350"
109/09/08,"26,249,612","2,037,963,124",77.70,78.10,77.30,77.50,+0.20,"9,471"
109/09/09,"22,505,471","1,737,061,038",77.30,77.90,76.60,77.90,+0.40,"10,226"
109/09/10,"29,117,204","2,283,088,513",78.00,78.70,78.00,78.50,+0.60,"12,763"
109/09/11,"16,132,726","1,263,705,910",78.50,78.50,78.00,78.50, 0.00,"7,897"
109/09/14,"27,029,525","2,139,654,572",78.80,79.50,78.60,79.40,+0.90,"13,151"
109/09/15,"16,938,546","1,340,750,906",79.40,79.40,78.90,79.10,-0.30,"7,801"
109/09/16,"18,122,360","1,429,007,221",79.40,79.40,78.60,78.80,-0.30,"8,344"
109/09/17,"20,784,040","1,628,079,884",78.60,79.10,78.00,78.10,-0.70,"10,005"
109/09/18,"32,663,875","2,538,932,050",77.90,78.20,77.50,77.60,-0.50,"9,826"
109/09/21,"19,006,472","1,475,770,876",77.60,78.30,77.30,77.40,-0.20,"9,495"
109/09/22,"25,601,394","1,969,959,728",77.30,77.30,76.50,76.80,-0.60,"10,596"
109/09/23,"18,141,854","1,392,920,098",77.00,77.20,76.60,76.70,-0.10,"8,408"
109/09/24,"57,338,020","4,323,761,301",76.10,76.40,75.00,75.00,-1.70,"27,989"
109/09/25,"38,124,876","2,845,940,140",75.40,75.70,74.10,74.30,-0.70,"17,695"
109/09/28,"32,250,992","2,463,972,584",74.90,76.90,74.80,76.90,+2.60,"14,071"
109/09/29,"36,475,973","2,829,789,508",77.30,78.40,77.00,77.00,+0.10,"14,074"
109/09/30,"19,229,698","1,492,921,059",78.00,78.00,77.30,77.40,+0.40,"8,011"
109/10/05,"19,075,464","1,486,550,675",78.20,78.50,77.50,77.70,+0.30,"8,036"
109/10/06,"16,976,308","1,322,915,817",78.10,78.20,77.60,77.80,+0.10,"7,560"
109/10/07,"17,236,406","1,334,976,005",77.40,77.80,77.10,77.40,-0.40,"6,752"
109/10/08,"14,942,266","1,162,407,848",77.80,78.00,77.50,78.00,+0.60,"7,978"
109/10/12,"38,085,427","2,991,588,689",78.40,78.80,78.10,78.70,+0.70,"14,391"
109/10/13,"22,946,661","1,803,540,423",79.00,79.10,78.10,78.90,+0.20,"10,059"
109/10/14,"42,431,974","3,319,711,242",78.10,78.80,78.00,78.00,-0.90,"11,427"
109/10/15,"26,260,704","2,052,076,611",77.70,78.50,77.60,78.10,+0.10,"9,280"
109/10/16,"48,409,062","3,826,593,625",78.40,79.90,78.20,78.60,+0.50,"21,575"
109/10/19,"85,721,985","6,933,767,387",80.00,81.50,79.70,81.30,+2.70,"41,492"
109/10/20,"45,688,857","3,719,173,202",81.50,82.00,80.80,81.40,+0.10,"23,005"
109/10/21,"32,456,107","2,621,588,828",81.50,81.50,80.30,80.40,-1.00,"14,481"
109/10/22,"24,773,904","1,997,772,128",80.80,80.80,80.30,80.80,+0.40,"9,087"
109/10/23,"18,968,821","1,533,150,361",81.20,81.40,80.50,80.70,-0.10,"7,944"
109/10/26,"14,376,600","1,155,662,321",81.10,81.10,80.00,80.20,-0.50,"7,849"
109/10/27,"21,240,221","1,694,981,771",79.90,80.00,79.40,80.00,-0.20,"9,012"
109/10/28,"33,914,127","2,673,591,837",79.40,79.70,78.20,78.30,-1.70,"16,485"
109/10/29,"30,618,945","2,376,702,905",77.60,78.20,76.80,78.00,-0.30,"15,101"
109/10/30,"26,399,018","2,048,506,123",77.60,78.20,77.10,77.50,-0.50,"9,463"
109/11/02,"17,820,319","1,388,494,460",77.50,78.30,77.40,78.30,+0.80,"8,075"
109/11/03,"14,624,015","1,146,787,065",78.50,78.80,78.10,78.30, 0.00,"7,545"
109/11/04,"18,927,508","1,490,884,001",78.40,79.40,78.00,78.80,+0.50,"7,641"
109/11/05,"14,675,062","1,157,728,567",79.00,79.30,78.50,79.00,+0.20,"6,177"
109/11/06,"21,927,838","1,745,003,872",79.60,79.90,79.30,79.70,+0.70,"9,256"
109/11/09,"42,301,888","3,424,501,240",80.70,81.50,80.50,81.20,+1.50,"19,937"
109/11/10,"21,869,925","1,766,382,105",81.10,81.20,80.30,80.80,-0.40,"10,248"
109/11/11,"36,850,179","2,992,317,172",80.80,81.70,80.40,81.60,+0.80,"17,181"
109/11/12,"44,996,299","3,672,675,394",81.70,82.00,80.80,81.90,+0.30,"19,911"
109/11/13,"32,250,189","2,628,738,658",81.90,82.00,80.90,81.40,-0.50,"14,397"
109/11/16,"50,715,538","4,182,976,762",82.00,82.90,81.90,82.60,+1.20,"22,122"
109/11/17,"45,390,693","3,760,327,206",83.10,83.30,82.30,83.00,+0.40,"17,332"
109/11/18,"30,992,749","2,576,431,712",82.90,83.40,82.70,83.20,+0.20,"14,929"
109/11/19,"23,992,520","1,985,723,356",82.70,83.20,82.50,82.90,-0.30,"11,054"
109/11/20,"24,856,126","2,050,460,680",83.30,83.30,82.10,82.50,-0.40,"11,943"
109/11/23,"24,645,027","2,041,909,040",82.90,83.20,82.50,82.90,+0.40,"10,383"
109/11/24,"22,997,794","1,893,349,073",83.10,83.10,82.00,82.00,-0.90,"11,782"
109/11/25,"23,351,912","1,915,145,608",82.40,82.50,81.50,82.00, 0.00,"10,804"
109/11/26,"35,654,143","2,955,779,864",82.60,83.20,82.50,83.00,+1.00,"15,087"
109/11/27,"21,516,682","1,778,145,042",83.00,83.00,82.50,82.60,-0.40,"10,239"
109/11/30,"66,105,032","5,444,498,467",82.70,83.00,82.00,82.30,-0.30,"11,699"
109/12/01,"24,824,339","2,050,440,234",82.50,82.90,82.20,82.90,+0.60,"9,164"
109/12/02,"38,583,640","3,190,762,355",83.00,83.30,82.40,82.70,-0.20,"15,581"
109/12/03,"30,688,528","2,519,994,773",82.30,82.40,81.90,82.00,-0.70,"14,542"
109/12/04,"48,068,126","3,987,392,806",83.00,83.40,82.60,82.90,+0.90,"20,329"
109/12/07,"163,867,512","14,119,652,736",83.30,88.10,83.10,87.90,+5.00,"80,798"
109/12/08,"118,755,890","10,495,182,078",88.40,89.70,87.30,87.60,-0.30,"56,530"
109/12/09,"67,952,932","6,033,649,403",88.50,89.30,88.20,89.00,+1.40,"31,573"
109/12/10,"54,580,931","4,795,519,790",88.40,88.70,87.10,87.70,-1.30,"27,323"
109/12/11,"61,349,293","5,351,066,332",88.50,88.50,85.80,87.60,-0.10,"29,628"
109/12/14,"47,987,980","4,241,965,989",88.30,89.00,87.70,87.70,+0.10,"21,135"
109/12/15,"38,956,460","3,390,831,919",88.30,88.30,86.50,87.10,-0.60,"18,357"
109/12/16,"47,026,342","4,130,677,034",88.00,88.20,87.40,88.20,+1.10,"21,515"
109/12/17,"28,097,957","2,470,825,265",88.30,88.40,87.60,87.80,-0.40,"12,277"
109/12/18,"27,787,804","2,439,199,919",88.10,88.20,87.50,87.70,-0.10,"11,920"
109/12/21,"28,905,010","2,538,797,919",88.10,88.50,86.90,88.00,+0.30,"14,714"
109/12/22,"94,049,036","8,374,170,934",88.00,90.50,87.50,87.70,-0.30,"44,931"
109/12/23,"56,278,242","5,000,495,202",88.50,89.40,88.30,88.80,+1.10,"25,699"
109/12/24,"41,263,965","3,691,307,949",89.50,89.90,89.00,89.60,+0.80,"18,937"
109/12/25,"114,607,503","10,497,953,149",90.90,92.20,90.80,91.80,+2.20,"61,188"
109/12/28,"67,626,965","6,240,713,115",92.40,93.00,91.80,91.80, 0.00,"34,315"
109/12/29,"46,148,101","4,192,521,279",91.80,91.80,90.40,90.40,-1.40,"26,781"
109/12/30,"40,526,518","3,687,922,978",91.00,91.60,90.10,91.60,+1.20,"20,750"
109/12/31,"32,420,293","2,974,403,637",91.50,92.00,91.10,92.00,+0.40,"16,438"
108/01/02,"16,775,306","1,182,131,473",71.40,71.40,69.90,70.10,-0.70,"7,968"
108/01/03,"36,659,461","2,526,323,765",69.00,69.40,68.50,68.90,-1.20,"17,345"
108/01/04,"37,313,571","2,520,135,828",68.20,68.20,67.00,67.60,-1.30,"18,110"
108/01/07,"24,084,557","1,661,796,863",68.70,69.40,68.30,69.30,+1.70,"11,167"
108/01/08,"18,303,188","1,258,685,500",69.60,69.60,68.20,68.60,-0.70,"8,027"
108/01/09,"31,946,504","2,226,173,028",68.90,70.20,68.80,69.90,+1.30,"12,390"
108/01/10,"19,041,006","1,318,925,953",69.80,69.80,68.90,69.30,-0.60,"6,868"
108/01/11,"23,895,923","1,666,289,347",69.80,70.20,69.40,69.40,+0.10,"8,299"
108/01/14,"14,186,528","978,121,932",69.30,69.70,68.60,68.70,-0.70,"5,838"
108/01/15,"34,095,247","2,391,707,840",69.50,70.60,69.50,70.30,+1.60,"13,090"
108/01/16,"16,978,789","1,190,557,739",69.80,70.50,69.80,70.20,-0.10,"7,213"
108/01/17,"14,229,333","1,001,981,116",70.70,70.90,70.00,70.40,+0.20,"6,079"
108/01/18,"13,989,609","987,788,089",70.50,70.80,70.30,70.80,+0.40,"5,758"
108/01/21,"13,812,012","982,801,352",71.30,71.40,70.90,71.20,+0.40,"6,076"
108/01/22,"9,804,658","692,841,394",71.20,71.20,70.30,70.70,-0.50,"4,294"
108/01/23,"14,218,510","995,321,209",70.50,70.50,69.60,69.70,-1.00,"6,712"
108/01/24,"21,008,129","1,467,646,630",69.50,70.10,69.50,70.00,+0.30,"6,872"
108/01/25,"37,127,222","2,619,546,538",70.20,70.90,70.20,70.70,+0.70,"9,069"
108/01/28,"25,776,596","1,824,318,059",70.80,71.00,70.60,70.80,+0.10,"6,705"
108/01/29,"25,436,535","1,781,646,390",69.90,70.60,69.80,69.90,-0.90,"7,599"
108/01/30,"32,866,799","2,303,214,538",69.90,70.50,69.80,70.00,+0.10,"7,053"
108/02/11,"40,173,372","2,825,063,420",71.30,71.30,69.90,69.90,-0.10,"15,010"
108/02/12,"39,354,433","2,812,966,578",70.50,72.00,70.20,72.00,+2.10,"17,525"
108/02/13,"31,353,987","2,263,539,264",72.20,72.80,71.60,72.00, 0.00,"12,854"
108/02/14,"15,001,817","1,075,272,261",72.00,72.20,71.40,71.40,-0.60,"6,888"
108/02/15,"24,217,212","1,710,402,558",71.50,71.50,70.30,70.30,-1.10,"10,371"
108/02/18,"24,104,159","1,718,375,189",70.80,71.70,70.80,71.00,+0.70,"8,958"
108/02/19,"57,110,672","4,064,063,677",71.40,72.30,71.40,72.00,+1.00,"11,630"
108/02/20,"47,550,905","3,476,229,765",72.60,73.80,72.40,73.20,+1.20,"19,300"
108/02/21,"29,935,136","2,200,049,211",73.60,73.80,73.00,73.80,+0.60,"12,473"
108/02/22,"24,033,042","1,761,629,610",73.50,73.50,73.00,73.50,-0.30,"9,539"
108/02/25,"23,324,206","1,709,529,209",73.50,73.50,72.70,73.40,-0.10,"9,309"
108/02/26,"21,006,421","1,535,828,357",73.60,73.80,72.80,72.80,-0.60,"9,010"
108/02/27,"24,412,855","1,775,028,130",72.90,73.00,72.30,72.70,-0.10,"7,358"
108/03/04,"35,967,079","2,589,105,944",72.30,72.40,71.50,72.20,-0.50,"12,143"
108/03/05,"15,266,318","1,096,096,696",71.60,72.00,71.30,71.90,-0.30,"6,790"
108/03/06,"12,965,399","937,328,566",72.30,72.50,72.00,72.50,+0.60,"5,857"
108/03/07,"18,711,684","1,345,138,832",72.40,72.50,71.50,71.60,-0.90,"7,275"
108/03/08,"26,489,333","1,876,734,471",71.50,71.50,70.60,70.70,-0.90,"11,626"
108/03/11,"16,883,254","1,190,599,669",70.70,70.80,70.30,70.40,-0.30,"7,931"
108/03/12,"17,317,165","1,232,429,568",71.00,71.40,70.80,71.20,+0.80,"7,472"
108/03/13,"15,570,731","1,102,150,204",70.80,71.10,70.60,70.70,-0.50,"7,273"
108/03/14,"15,826,574","1,122,590,461",71.00,71.30,70.70,71.10,+0.40,"5,754"
108/03/15,"39,456,305","2,790,346,597",71.00,71.10,70.60,70.60,-0.50,"8,511"
108/03/18,"19,365,627","1,386,660,321",71.10,72.00,71.00,72.00,+1.40,"9,107"
108/03/19,"15,694,654","1,131,954,788",72.00,72.60,71.70,72.30,+0.30,"7,297"
108/03/20,"13,949,626","1,007,558,467",72.20,72.50,72.00,72.40,+0.10,"5,530"
108/03/21,"18,642,534","1,359,237,840",72.60,73.10,72.50,73.00,+0.60,"9,064"
108/03/22,"15,792,364","1,153,237,189",73.40,73.50,72.40,73.00, 0.00,"7,214"
108/03/25,"20,943,727","1,496,661,255",72.00,72.00,71.10,71.20,-1.80,"9,677"
108/03/26,"6,931,426","496,968,496",71.80,71.90,71.50,71.80,+0.60,"4,040"
108/03/27,"9,927,799","714,018,971",72.00,72.00,71.80,71.90,+0.10,"3,964"
108/03/28,"7,847,350","563,115,125",72.00,72.00,71.50,71.80,-0.10,"3,271"
108/03/29,"37,626,532","2,745,565,736",71.90,73.50,71.60,73.50,+1.70,"14,309"
108/04/01,"171,442,589","13,641,328,837",77.00,80.80,76.70,80.80,+7.30,"66,838"
108/04/02,"102,552,317","8,433,290,573",81.80,83.60,81.30,82.00,+1.20,"44,503"
108/04/03,"42,366,852","3,454,135,060",82.30,82.70,80.70,81.90,-0.10,"21,665"
108/04/08,"50,206,746","4,147,309,372",82.50,83.10,82.00,82.40,+0.50,"20,339"
108/04/09,"28,246,484","2,328,939,888",82.80,82.90,82.00,82.50,+0.10,"11,999"
108/04/10,"34,543,224","2,864,109,342",82.90,83.40,82.40,83.00,+0.50,"13,695"
108/04/11,"46,823,031","3,932,810,310",83.60,84.70,83.30,83.80,+0.80,"19,623"
108/04/12,"60,490,750","5,210,724,455",85.60,86.70,85.60,86.50,+2.70,"28,080"
108/04/15,"73,767,290","6,541,107,310",87.80,89.80,87.20,89.30,+2.80,"32,992"
108/04/16,"82,925,870","7,493,403,350",91.40,91.40,89.50,89.90,+0.60,"34,763"
108/04/17,"91,422,037","8,363,112,050",91.00,92.70,90.10,91.80,+1.90,"44,910"
108/04/18,"161,976,542","15,205,017,590",94.00,97.20,90.50,91.60,-0.20,"75,202"
108/04/19,"85,815,908","7,722,931,247",92.60,92.90,88.60,88.90,-2.70,"44,291"
108/04/22,"42,019,217","3,713,703,322",88.80,89.70,87.70,87.80,-1.10,"23,843"
108/04/23,"66,167,792","5,800,876,996",88.20,88.50,86.80,88.30,+0.50,"28,446"
108/04/24,"56,834,676","4,979,883,410",89.00,89.10,86.10,86.90,-1.40,"21,783"
108/04/25,"32,202,088","2,786,502,667",86.00,87.20,85.80,86.80,-0.10,"14,711"
108/04/26,"31,649,333","2,759,566,093",87.40,87.80,86.50,87.40,+0.60,"13,980"
108/04/29,"33,405,276","2,937,313,949",87.50,88.80,87.40,87.80,+0.40,"15,147"
108/04/30,"35,517,579","3,085,461,156",88.00,88.00,86.10,86.90,-0.90,"15,610"
108/05/02,"33,606,728","2,916,166,643",86.50,87.30,86.30,86.90, 0.00,"10,464"
108/05/03,"33,772,491","2,951,238,446",87.30,88.30,86.70,88.20,+1.30,"12,243"
108/05/06,"48,477,706","4,139,406,310",85.70,86.20,84.80,84.90,-3.30,"22,863"
108/05/07,"31,286,229","2,707,565,265",85.30,87.30,85.30,86.60,+1.70,"13,893"
108/05/08,"24,225,963","2,080,351,855",85.80,86.30,85.30,85.90,-0.70,"10,311"
108/05/09,"37,492,080","3,184,908,365",85.50,86.00,84.30,84.30,-1.60,"15,730"
108/05/10,"26,540,533","2,236,652,077",85.00,85.60,83.10,83.70,-0.60,"13,452"
108/05/13,"36,817,422","3,018,294,124",83.50,83.50,81.10,81.20,-2.50,"18,630"
108/05/14,"58,917,717","4,688,254,090",79.10,80.50,78.80,79.70,-1.50,"24,201"
108/05/15,"73,605,827","5,732,804,818",78.10,78.40,77.50,77.80,-1.90,"28,764"
108/05/16,"62,956,947","4,865,352,171",78.10,78.30,75.90,75.90,-1.90,"25,086"
108/05/17,"50,083,428","3,774,307,349",76.60,77.10,74.60,74.70,-1.20,"21,472"
108/05/20,"31,140,335","2,340,545,371",75.30,76.10,74.70,75.00,+0.30,"13,575"
108/05/21,"36,661,660","2,749,432,998",75.30,75.40,74.60,75.00, 0.00,"14,041"
108/05/22,"30,618,177","2,278,642,427",75.10,75.30,74.00,74.00,-1.00,"14,527"
108/05/23,"63,692,307","4,585,352,752",72.70,72.80,71.50,71.50,-2.50,"28,490"
108/05/24,"40,844,359","2,925,562,799",71.50,72.20,71.10,71.40,-0.10,"18,744"
108/05/27,"25,409,320","1,816,209,346",71.60,71.90,71.10,71.40, 0.00,"11,329"
108/05/28,"138,134,091","9,842,471,605",71.30,72.00,71.20,71.20,-0.20,"14,561"
108/05/29,"43,871,336","3,112,658,057",70.20,72.30,70.10,72.20,+1.00,"19,856"
108/05/30,"44,881,687","3,272,062,100",72.20,73.70,71.70,73.40,+1.20,"18,144"
108/05/31,"52,374,507","3,879,770,343",73.00,74.90,72.80,73.90,+0.50,"22,956"
108/06/03,"30,691,063","2,240,945,696",73.30,73.70,72.20,73.40,-0.50,"13,292"
108/06/04,"39,322,197","2,846,060,314",73.10,73.40,71.80,71.80,-1.60,"17,958"
108/06/05,"48,348,800","3,473,387,525",72.50,72.80,71.00,71.00,-0.80,"20,283"
108/06/06,"38,757,260","2,760,665,454",71.00,72.00,71.00,71.10,+0.10,"15,184"
108/06/10,"35,654,410","2,562,142,098",72.00,72.30,71.20,72.10,+1.00,"13,300"
108/06/11,"28,059,014","2,031,363,362",72.10,72.80,71.90,72.40,+0.30,"11,952"
108/06/12,"40,554,559","2,954,223,835",72.50,73.90,72.00,73.70,+1.30,"16,870"
108/06/13,"42,030,922","3,106,369,148",73.60,74.40,73.20,74.20,+0.50,"16,684"
108/06/14,"40,758,143","3,057,620,636",74.20,75.50,74.20,75.10,+0.90,"19,770"
108/06/17,"33,119,409","2,519,346,493",75.60,76.50,75.20,76.40,+1.30,"16,702"
108/06/18,"36,656,969","2,790,370,844",77.20,77.50,75.10,75.90,-0.50,"17,471"
108/06/19,"49,543,345","3,812,397,346",77.40,77.40,76.40,77.20,+1.30,"19,591"
108/06/20,"26,823,796","2,077,861,695",77.30,77.80,76.80,77.70,+0.50,"12,705"
108/06/21,"58,532,183","4,537,934,418",78.20,78.80,76.60,76.80,-0.90,"22,404"
108/06/24,"28,060,800","2,141,301,281",76.40,77.20,75.30,77.10,+0.30,"13,163"
108/06/25,"21,534,885","1,650,467,278",77.00,77.40,76.10,76.40,-0.70,"11,060"
108/06/26,"17,961,718","1,370,947,546",76.10,76.70,76.10,76.30,-0.10,"7,367"
108/06/27,"32,381,055","2,508,603,582",76.80,77.90,76.70,77.40,+1.10,"11,933"
108/06/28,"21,112,390","1,639,176,256",77.60,78.20,77.40,77.40, 0.00,"7,961"
108/07/01,"37,776,031","2,989,054,094",78.70,79.70,78.60,79.40,+2.00,"18,111"
108/07/02,"21,546,017","1,705,333,449",79.00,79.50,78.70,79.10,-0.30,"10,787"
108/07/03,"30,692,214","2,391,526,371",78.40,78.80,77.50,77.50,-1.60,"14,736"
108/07/04,"14,276,447","1,111,651,026",78.00,78.40,77.50,77.70,+0.20,"6,699"
108/07/05,"10,943,297","854,395,365",77.90,78.30,77.90,78.20,+0.50,"5,367"
108/07/08,"19,426,333","1,529,428,867",78.40,79.00,78.30,79.00,+0.80,"9,232"
108/07/09,"21,188,735","1,661,393,530",79.10,79.10,77.80,77.90,-1.10,"9,428"
108/07/10,"20,106,457","1,568,642,420",78.70,78.70,77.70,77.90, 0.00,"8,319"
108/07/11,"20,457,120","1,601,744,784",78.10,78.70,77.80,78.20,+0.30,"9,065"
108/07/12,"26,468,868","2,058,503,042",78.00,78.20,77.50,77.60,-0.60,"11,097"
108/07/15,"37,340,374","2,887,993,512",77.10,78.20,76.10,78.10,+0.50,"16,220"
108/07/16,"59,184,035","4,725,596,800",78.40,80.80,78.40,80.00,+1.90,"26,333"
108/07/17,"31,741,667","2,533,615,702",80.20,80.40,79.30,79.30,-0.70,"14,300"
108/07/18,"20,198,449","1,600,873,450",79.20,79.70,79.00,79.00,-0.30,"8,911"
108/07/19,"24,572,592","1,957,380,338",79.60,80.40,79.30,79.30,+0.30,"10,527"
108/07/22,"38,787,555","3,116,232,002",79.50,80.80,79.40,80.60,+1.30,"16,042"
108/07/23,"38,227,545","3,090,070,309",81.10,81.40,80.30,80.90,+0.30,"16,167"
108/07/24,"73,095,922","5,936,543,093",81.20,81.50,80.80,81.30,+0.40,"27,858"
108/07/25,"62,909,028","4,935,150,376",78.00,79.30,77.80,78.60,X0.00,"27,627"
108/07/26,"22,089,564","1,733,210,163",78.40,78.90,78.10,78.40,-0.20,"10,576"
108/07/29,"18,209,593","1,425,967,829",78.30,78.70,78.00,78.40, 0.00,"7,428"
108/07/30,"27,716,754","2,161,853,958",78.70,78.80,77.60,77.80,-0.60,"10,594"
108/07/31,"24,080,224","1,885,916,520",78.20,78.70,77.70,78.60,+0.80,"9,103"
