Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
108/10/04,"2,364,431","229,768,900",97.20,98.00,97.00,97.10,-0.20,"1,749"
108/10/07,"1,397,559","135,703,604",97.10,97.40,97.00,97.20,+0.10,"1,079"
108/10/08,"1,757,931","171,970,565",97.10,98.50,97.10,97.40,+0.20,"1,320"
108/10/09,"3,654,551","353,871,465",96.70,97.50,96.10,96.10,-1.30,"2,630"
108/10/14,"3,162,425","307,879,231",97.00,97.90,97.00,97.50,+1.40,"2,155"
108/10/15,"1,915,091","185,458,842",96.90,97.30,96.50,97.20,-0.30,"1,352"
108/10/16,"3,713,755","363,460,908",97.10,99.00,96.50,98.00,+0.80,"2,513"
108/10/17,"2,222,060","216,283,745",98.10,98.10,97.10,97.30,-0.70,"1,473"
108/10/18,"2,708,462","262,037,814",97.30,97.70,96.50,96.50,-0.80,"1,698"
108/10/21,"1,529,516","148,631,497",96.60,97.60,96.60,96.80,+0.30,"1,160"
108/10/22,"1,562,160","151,837,642",97.00,97.50,96.80,97.50,+0.70,"1,240"
108/10/23,"2,166,693","210,221,400",97.10,97.40,96.60,96.90,-0.60,"1,475"
108/10/24,"1,700,542","165,570,500",97.10,97.60,97.10,97.60,+0.70,"1,096"
108/10/25,"1,971,326","191,709,578",97.60,97.80,96.90,97.40,-0.20,"1,305"
108/10/28,"1,893,670","183,653,749",97.60,97.60,96.70,96.90,-0.50,"1,333"
108/10/29,"1,840,013","178,555,361",97.40,97.40,96.90,96.90, 0.00,"1,371"
108/10/30,"2,422,525","236,988,208",97.00,98.40,96.90,98.40,+1.50,"1,848"
108/10/31,"3,188,946","310,628,828",98.40,98.40,96.90,96.90,-1.50,"1,838"
108/11/01,"1,869,245","181,461,782",97.20,97.50,96.90,97.50,+0.60,"1,564"
108/11/04,"2,302,205","225,350,962",97.90,98.20,97.50,98.20,+0.70,"1,628"
108/11/05,"2,721,853","268,360,447",98.50,99.20,98.20,98.90,+0.70,"2,039"
108/11/06,"2,810,863","276,923,824",98.70,98.90,98.10,98.10,-0.80,"1,889"
108/11/07,"1,088,027","106,817,347",98.50,98.50,98.00,98.10, 0.00,791
108/11/08,"1,549,933","152,534,784",98.20,98.60,98.10,98.60,+0.50,"1,227"
108/11/11,"3,065,790","298,681,420",98.60,98.60,96.90,96.90,-1.70,"1,776"
108/11/12,"2,307,807","223,588,697",97.70,97.70,96.70,96.90, 0.00,"1,498"
108/11/13,"2,308,583","222,772,285",96.80,96.90,96.30,96.40,-0.50,"1,288"
108/11/14,"2,087,808","200,733,845",96.40,96.50,96.00,96.20,-0.20,"1,525"
108/11/15,"2,506,571","241,090,797",96.60,96.60,96.00,96.10,-0.10,"1,407"
108/11/18,"1,674,464","161,456,008",96.10,96.90,96.10,96.90,+0.80,"1,158"
108/11/19,"2,173,324","209,432,757",96.30,96.60,96.20,96.30,-0.60,"1,473"
108/11/20,"2,994,774","288,257,189",96.10,96.90,95.80,96.90,+0.60,"1,826"
108/11/21,"2,410,514","232,162,043",96.10,96.50,95.90,96.50,-0.40,"1,161"
108/11/22,"2,199,167","212,912,099",96.50,97.10,96.20,97.00,+0.50,"1,164"
108/11/25,"2,367,061","229,582,645",97.30,97.30,96.40,96.90,-0.10,992
108/11/26,"11,952,267","1,159,413,499",97.00,97.70,96.60,96.90, 0.00,"2,060"
108/11/27,"1,476,819","143,218,346",97.00,97.20,96.80,96.90, 0.00,"1,004"
108/11/28,"2,146,782","208,086,983",96.90,97.10,96.60,97.00,+0.10,"1,449"
108/11/29,"3,518,174","338,394,786",97.00,97.00,96.00,96.00,-1.00,"2,056"
108/12/02,"2,300,496","220,495,116",96.00,96.00,95.60,96.00, 0.00,"1,184"
108/12/03,"3,365,371","321,281,116",95.70,96.00,95.20,95.40,-0.60,"1,795"
108/12/04,"1,910,936","182,107,566",95.30,95.60,95.20,95.60,+0.20,"1,493"
108/12/05,"2,030,574","193,711,062",95.70,95.80,95.20,95.40,-0.20,"1,457"
108/12/06,"2,272,924","217,265,904",95.50,95.90,95.30,95.80,+0.40,"1,194"
108/12/09,"1,515,382","144,632,772",95.50,95.60,95.30,95.40,-0.40,951
108/12/10,"1,582,815","151,114,887",95.60,95.70,95.30,95.40, 0.00,761
108/12/11,"2,944,640","280,338,703",95.30,95.50,94.90,95.50,+0.10,"1,502"
108/12/12,"3,031,225","289,715,444",95.50,96.20,95.20,95.50, 0.00,"1,659"
108/12/13,"3,052,194","294,106,724",96.00,97.00,95.90,96.00,+0.50,"1,890"
108/12/16,"3,208,231","311,980,603",96.50,97.70,96.40,97.20,+1.20,"2,228"
108/12/17,"3,559,440","347,339,195",97.30,98.00,97.00,98.00,+0.80,"2,427"
108/12/18,"4,885,034","477,462,154",98.00,98.30,97.00,98.00, 0.00,"2,814"
108/12/19,"1,548,766","150,808,696",98.00,98.00,97.20,97.30,-0.70,965
108/12/20,"4,789,461","468,700,374",97.30,98.50,97.10,97.70,+0.40,"1,890"
108/12/23,"1,688,473","165,913,984",97.70,98.50,97.60,98.50,+0.80,"1,217"
108/12/24,"2,302,524","227,211,449",98.90,99.20,98.10,98.20,-0.30,"1,292"
108/12/25,"1,803,592","176,366,332",98.10,98.30,97.50,97.50,-0.70,"1,268"
108/12/26,"2,381,638","231,272,363",97.70,97.80,96.90,96.90,-0.60,"1,328"
108/12/27,"2,110,607","207,715,229",97.60,98.80,97.40,98.60,+1.70,"1,476"
108/12/30,"2,314,004","226,390,087",98.60,98.70,97.40,97.60,-1.00,"1,227"
108/12/31,"1,723,443","168,423,516",97.70,98.10,97.20,97.50,-0.10,"1,063"
107/01/02,"2,307,645","266,541,175",116.50,117.00,115.00,115.00,-0.50,"1,410"
107/01/03,"4,643,505","541,936,085",116.00,118.00,115.50,117.50,+2.50,"2,182"
107/01/04,"4,370,063","515,693,958",118.00,119.00,117.00,119.00,+1.50,"2,507"
107/01/05,"4,025,696","481,374,163",119.00,120.00,119.00,120.00,+1.00,"2,640"
107/01/08,"4,809,348","581,870,773",120.50,123.00,119.00,122.00,+2.00,"2,962"
107/01/09,"6,721,767","807,380,540",122.00,122.00,119.00,120.50,-1.50,"3,010"
107/01/10,"4,954,450","594,804,500",120.50,121.00,119.00,120.00,-0.50,"2,748"
107/01/11,"3,515,770","420,533,506",121.00,121.50,119.00,119.50,-0.50,"1,884"
107/01/12,"3,360,346","402,261,838",120.50,121.00,119.00,120.00,+0.50,"2,407"
107/01/15,"2,314,201","277,043,511",120.50,121.00,119.00,120.00, 0.00,"1,293"
107/01/16,"2,241,239","268,692,057",120.00,120.00,119.00,120.00, 0.00,"1,674"
107/01/17,"7,023,727","855,074,240",120.00,124.00,119.50,120.00, 0.00,"2,868"
107/01/18,"3,648,049","442,315,880",122.00,122.00,120.50,120.50,+0.50,"2,025"
107/01/19,"1,322,490","159,769,041",121.00,121.50,120.50,121.00,+0.50,723
107/01/22,"3,926,266","469,144,920",120.00,121.00,118.50,120.50,-0.50,"1,916"
107/01/23,"2,713,968","330,296,096",121.00,122.50,120.00,122.50,+2.00,"1,419"
107/01/24,"2,361,992","286,077,025",122.50,122.50,120.00,121.50,-1.00,"1,348"
107/01/25,"3,350,264","409,317,208",121.50,123.00,121.00,123.00,+1.50,"1,551"
107/01/26,"2,524,355","311,842,336",122.50,124.00,122.00,124.00,+1.00,"1,443"
107/01/29,"2,564,709","321,903,834",125.50,126.50,124.00,126.50,+2.50,"1,525"
107/01/30,"2,053,042","256,241,208",125.50,125.50,124.00,124.00,-2.50,"1,499"
107/01/31,"3,432,323","423,830,384",122.50,127.00,120.50,124.00, 0.00,"1,761"
107/02/01,"2,097,958","260,826,767",125.00,125.00,123.50,124.50,+0.50,"1,380"
107/02/02,"3,280,733","398,723,815",123.50,123.50,120.00,120.50,-4.00,"2,139"
107/02/05,"4,751,767","561,755,153",118.00,121.00,116.50,119.50,-1.00,"2,266"
107/02/06,"8,222,123","928,172,022",115.50,115.50,110.00,113.00,-6.50,"3,968"
107/02/07,"8,700,670","1,026,804,220",115.00,121.00,114.50,116.00,+3.00,"4,765"
107/02/08,"3,970,757","456,377,326",116.00,117.00,114.00,115.50,-0.50,"2,927"
107/02/09,"5,040,865","573,795,840",112.00,116.50,111.50,116.00,+0.50,"2,320"
107/02/12,"4,097,668","464,034,984",114.50,115.00,111.50,111.50,-4.50,"2,386"
107/02/21,"4,103,166","471,332,164",113.50,116.00,113.50,115.50,+4.00,"2,278"
107/02/22,"3,165,960","358,453,940",114.50,114.50,112.50,113.00,-2.50,"2,023"
107/02/23,"2,231,728","256,312,579",113.50,115.50,113.50,115.50,+2.50,"1,556"
107/02/26,"3,830,702","449,354,536",116.00,118.50,115.50,118.00,+2.50,"2,270"
107/02/27,"3,238,496","380,898,032",118.00,118.50,117.00,117.00,-1.00,"1,262"
107/03/01,"3,303,630","379,145,450",114.50,116.00,114.00,114.50,-2.50,"1,860"
107/03/02,"3,802,989","427,231,257",113.00,113.50,111.50,112.50,-2.00,"1,895"
107/03/05,"3,305,729","370,825,239",113.50,114.00,111.50,111.50,-1.00,"1,511"
107/03/06,"1,399,378","158,927,092",113.00,114.00,112.50,114.00,+2.50,961
107/03/07,"2,258,069","256,872,328",113.00,114.50,113.00,113.00,-1.00,"1,180"
107/03/08,"1,585,610","180,841,838",113.00,114.50,113.00,114.50,+1.50,"1,120"
107/03/09,"1,399,608","159,459,612",114.50,114.50,113.50,113.50,-1.00,"1,161"
107/03/12,"1,126,476","130,265,716",115.50,116.00,115.00,116.00,+2.50,822
107/03/13,"2,332,977","271,966,791",115.50,117.50,115.00,117.50,+1.50,"1,265"
107/03/14,"2,646,971","310,676,088",117.00,117.50,116.50,117.50, 0.00,754
107/03/15,"674,063","78,799,371",116.50,117.50,116.50,117.00,-0.50,467
107/03/16,"6,510,976","754,471,700",117.00,117.50,114.50,116.00,-1.00,"2,762"
107/03/19,"993,624","114,876,384",116.00,116.50,114.50,116.00, 0.00,569
107/03/20,"1,434,798","165,744,164",116.00,116.00,115.00,115.50,-0.50,839
107/03/21,"18,057,215","1,938,215,300",116.50,117.00,106.00,106.00,-9.50,"2,233"
107/03/22,"7,844,113","901,974,159",116.50,116.50,116.50,116.50,+10.50,"2,017"
107/03/23,"11,589,211","1,343,807,687",114.00,117.50,113.50,117.50,+1.00,"3,102"
107/03/26,"2,335,797","275,809,343",117.50,118.50,117.00,118.50,+1.00,"1,172"
107/03/27,"3,523,055","419,363,545",119.00,120.00,118.00,119.50,+1.00,"1,513"
107/03/28,"1,713,595","203,366,002",118.00,119.50,118.00,118.50,-1.00,889
107/03/29,"2,813,164","334,480,516",119.50,120.00,117.50,118.50, 0.00,"1,374"
107/03/30,"2,544,767","303,409,773",118.50,120.00,118.50,119.50,+1.00,"1,447"
107/03/31,"372,404","44,395,873",119.50,120.00,118.50,118.50,-1.00,196
107/04/02,"773,849","90,871,682",119.00,119.00,117.00,117.00,-1.50,499
107/04/03,"2,099,150","243,930,050",116.50,117.00,116.00,116.00,-1.00,"1,522"
107/04/09,"2,716,877","319,220,417",117.50,119.00,116.00,119.00,+3.00,"1,619"
107/04/10,"1,995,602","234,755,036",117.50,118.50,117.00,117.50,-1.50,799
107/04/11,"1,984,340","234,959,123",117.50,119.50,117.50,119.50,+2.00,"1,214"
107/04/12,"1,802,865","215,378,300",119.50,120.00,118.50,120.00,+0.50,875
107/04/13,"2,344,710","280,456,551",119.00,120.50,118.00,120.50,+0.50,"1,240"
107/04/16,"1,344,373","161,241,260",121.50,121.50,119.00,119.00,-1.50,740
107/04/17,"2,757,082","324,426,628",119.00,119.50,117.00,117.50,-1.50,"1,668"
107/04/18,"1,873,906","223,009,765",118.00,120.00,117.50,118.50,+1.00,"1,069"
107/04/19,"2,288,294","272,777,335",118.50,120.00,118.50,119.00,+0.50,"1,280"
107/04/20,"1,049,728","125,117,491",118.50,119.50,118.00,119.50,+0.50,758
107/04/23,"2,359,296","281,072,072",119.50,120.00,118.00,119.00,-0.50,"1,346"
107/04/24,"2,436,355","286,503,140",118.50,119.00,117.00,117.50,-1.50,"1,021"
107/04/25,"1,921,753","228,520,230",116.50,120.50,116.50,120.50,+3.00,926
107/04/26,"2,246,430","267,106,670",120.50,120.50,118.00,119.00,-1.50,"1,225"
107/04/27,"1,391,588","165,120,972",119.00,119.50,118.00,119.00, 0.00,943
107/04/30,"1,856,862","224,367,802",119.00,121.50,119.00,121.50,+2.50,944
107/05/02,"1,519,184","183,388,667",120.50,121.50,119.50,120.00,-1.50,945
107/05/03,"1,757,175","209,283,825",119.00,119.50,118.50,118.50,-1.50,"1,173"
107/05/04,"1,101,417","130,205,911",118.50,119.00,118.00,118.00,-0.50,707
107/05/07,"1,309,529","154,907,681",118.50,119.00,117.50,118.50,+0.50,941
107/05/08,"2,586,557","312,750,897",119.50,121.50,118.50,121.50,+3.00,"1,674"
107/05/09,"2,283,633","276,838,270",120.50,122.00,120.00,120.50,-1.00,"1,411"
107/05/10,"3,959,685","491,434,755",121.50,125.50,121.50,123.00,+2.50,"2,145"
107/05/11,"4,426,460","558,745,500",124.00,128.00,123.50,125.50,+2.50,"2,583"
107/05/14,"2,924,666","371,992,071",126.00,129.00,125.50,125.50, 0.00,"1,733"
107/05/15,"4,495,190","557,645,764",125.00,125.50,122.50,122.50,-3.00,"2,802"
107/05/16,"2,628,354","324,076,714",122.00,124.50,122.00,123.50,+1.00,"1,407"
107/05/17,"3,294,124","414,732,500",124.50,127.50,124.00,125.50,+2.00,"2,153"
107/05/18,"2,978,320","371,695,180",126.50,127.50,123.50,124.00,-1.50,"1,359"
107/05/21,"1,753,880","220,336,932",124.00,126.50,124.00,125.50,+1.50,"1,066"
107/05/22,"2,932,004","368,461,000",126.00,127.00,124.50,125.00,-0.50,"1,150"
107/05/23,"3,286,344","405,324,130",125.00,125.00,122.00,122.00,-3.00,"1,998"
107/05/24,"1,433,564","175,652,582",122.50,123.50,121.50,122.50,+0.50,819
107/05/25,"1,373,791","168,269,893",122.00,123.00,122.00,122.50, 0.00,926
107/05/28,"2,473,406","298,171,126",122.00,122.00,119.50,121.00,-1.50,"1,407"
107/05/29,"2,663,978","319,897,839",120.50,121.00,119.50,120.50,-0.50,"1,617"
107/05/30,"3,792,993","450,077,158",119.00,120.00,118.00,118.00,-2.50,"2,684"
107/05/31,"17,174,469","2,085,064,749",119.00,122.50,119.00,121.50,+3.50,"2,751"
107/06/01,"2,685,745","326,373,890",120.00,123.00,120.00,122.00,+0.50,"2,006"
107/06/04,"3,600,715","442,676,945",122.00,124.00,121.50,123.50,+1.50,"1,906"
107/06/05,"1,884,333","228,719,626",123.50,123.50,120.50,121.50,-2.00,"1,262"
107/06/06,"1,867,270","229,279,980",121.00,124.00,121.00,124.00,+2.50,"1,433"
107/06/07,"2,712,123","334,858,810",123.50,124.50,122.50,124.50,+0.50,"1,577"
107/06/08,"1,652,572","204,130,928",124.00,124.50,122.50,124.00,-0.50,"1,127"
107/06/11,"1,836,785","225,875,340",123.50,124.00,122.00,123.50,-0.50,"1,353"
107/06/12,"1,850,977","227,347,671",122.00,124.00,122.00,123.00,-0.50,"1,297"
107/06/13,"1,723,059","209,560,166",122.00,122.50,121.00,121.00,-2.00,"1,303"
107/06/14,"2,648,566","318,595,420",120.00,122.00,119.50,119.50,-1.50,"1,573"
107/06/15,"2,934,994","354,253,774",119.50,121.00,119.50,121.00,+1.50,"1,218"
107/06/19,"2,843,298","337,797,462",118.50,120.00,118.00,118.50,-2.50,"2,220"
107/06/20,"2,972,951","357,740,071",118.00,122.00,117.00,121.00,+2.50,"1,789"
107/06/21,"2,757,833","330,297,460",120.50,121.00,119.00,119.50,-1.50,"1,593"
107/06/22,"2,277,803","272,999,860",120.00,121.00,119.00,120.00,+0.50,"1,297"
107/06/25,"1,690,813","203,332,650",120.00,121.50,119.50,119.50,-0.50,955
107/06/26,"2,132,559","256,801,639",119.50,121.50,119.00,121.50,+2.00,"1,233"
107/06/27,"1,940,179","235,085,480",121.50,122.00,120.50,121.00,-0.50,"1,286"
107/06/28,"4,239,654","513,232,634",119.50,123.00,119.50,121.00, 0.00,"2,101"
107/06/29,"3,247,271","395,982,562",121.00,122.50,120.50,122.50,+1.50,"2,045"
107/07/02,"4,017,966","489,021,366",122.00,123.00,121.00,121.00,-1.50,"1,838"
107/07/03,"7,058,899","868,083,077",121.00,124.50,121.00,123.00,+2.00,"3,814"
107/07/04,"5,587,177","650,963,209",117.50,118.00,115.00,115.50,X0.00,"3,052"
107/07/05,"4,390,331","518,796,389",117.00,120.00,116.50,119.00,+3.50,"1,939"
107/07/06,"2,286,105","267,513,329",118.00,119.00,116.00,116.00,-3.00,"1,354"
107/07/09,"1,447,688","170,610,184",118.00,119.00,117.00,117.50,+1.50,839
107/07/10,"1,125,279","132,966,922",119.00,119.00,117.50,118.00,+0.50,702
107/07/11,"2,400,649","285,101,231",117.00,120.00,117.00,119.00,+1.00,"1,358"
107/07/12,"860,537","102,088,131",118.50,119.00,118.00,118.50,-0.50,520
107/07/13,"1,704,984","204,724,054",119.00,121.00,118.00,121.00,+2.50,"1,220"
107/07/16,"729,194","87,326,086",121.50,121.50,119.00,119.00,-2.00,472
107/07/17,"1,121,834","132,665,325",119.00,119.00,117.50,118.50,-0.50,852
107/07/18,"2,367,906","283,935,220",119.00,121.00,118.00,120.50,+2.00,"1,481"
107/07/19,"640,317","76,837,040",120.50,121.00,119.50,120.00,-0.50,400
107/07/20,"965,890","115,871,238",120.00,120.50,119.00,120.50,+0.50,435
107/07/23,"1,040,801","125,485,421",120.50,121.00,119.50,121.00,+0.50,626
107/07/24,"878,546","105,604,287",121.00,121.00,119.50,120.50,-0.50,572
107/07/25,"1,118,242","134,143,157",120.50,120.50,119.50,119.50,-1.00,638
107/07/26,"2,055,569","245,970,561",120.50,120.50,119.00,120.00,+0.50,796
107/07/27,"1,636,408","195,889,460",120.00,120.00,119.00,120.00, 0.00,"1,334"
107/07/30,"2,079,660","247,259,540",120.00,120.00,118.00,119.00,-1.00,"1,400"
107/07/31,"2,894,837","346,618,354",119.50,120.50,118.50,120.50,+1.50,"1,751"
107/08/01,"1,526,356","183,785,889",120.50,121.00,120.00,120.50, 0.00,978
107/08/02,"2,074,532","246,646,808",120.00,120.00,118.00,118.50,-2.00,979
107/08/03,"2,415,755","290,264,355",119.00,121.00,119.00,121.00,+2.50,"1,083"
107/08/06,"781,068","94,415,257",120.00,121.50,120.00,121.50,+0.50,517
107/08/07,"1,516,341","181,215,745",121.00,121.00,119.00,119.00,-2.50,967
107/08/08,"2,267,519","274,103,159",119.50,121.50,119.50,121.00,+2.00,"1,193"
107/08/09,"641,595","77,208,400",120.00,121.00,120.00,120.00,-1.00,275
107/08/10,"729,401","87,589,021",119.50,120.50,119.50,120.50,+0.50,556
107/08/13,"931,621","111,437,520",120.50,120.50,119.00,119.50,-1.00,495
107/08/14,"996,454","119,751,934",120.00,120.50,119.00,120.50,+1.00,687
107/08/15,"1,165,506","140,312,969",119.50,121.00,119.50,120.50, 0.00,732
107/08/16,"1,033,675","124,240,331",119.50,121.00,119.50,120.50, 0.00,561
107/08/17,"945,618","114,118,965",120.00,121.00,119.50,121.00,+0.50,495
107/08/20,"3,386,043","415,600,789",121.50,123.50,121.00,123.50,+2.50,"1,940"
107/08/21,"2,372,979","294,616,896",124.00,125.00,123.50,125.00,+1.50,"1,682"
107/08/22,"1,592,016","198,262,500",125.00,125.00,124.00,125.00, 0.00,"1,081"
107/08/23,"2,466,078","307,453,750",125.00,125.00,124.00,125.00, 0.00,"1,440"
107/08/24,"2,205,333","278,165,618",125.00,127.50,124.50,127.00,+2.00,"1,466"
107/08/27,"1,940,757","248,274,010",127.00,129.50,126.50,128.00,+1.00,"1,225"
107/08/28,"1,073,634","137,237,828",128.00,128.50,127.50,128.00, 0.00,689
107/08/29,"1,418,472","180,962,444",128.00,128.00,127.00,128.00, 0.00,"1,042"
107/08/30,"2,656,221","333,768,125",128.00,128.00,124.50,125.00,-3.00,"1,707"
107/08/31,"2,932,550","369,356,850",125.50,127.00,124.50,126.00,+1.00,"1,757"
107/09/03,"1,041,429","129,968,125",126.00,126.50,124.00,124.50,-1.50,629
107/09/04,"976,735","122,870,345",125.50,126.50,125.00,126.50,+2.00,730
107/09/05,"2,586,480","321,919,500",125.00,125.50,123.50,124.00,-2.50,"1,732"
107/09/06,"2,110,674","259,641,076",123.00,124.00,122.00,124.00, 0.00,"1,280"
107/09/07,"1,961,394","241,068,651",123.00,124.00,122.00,123.50,-0.50,"1,399"
107/09/10,"2,393,099","296,616,816",124.00,125.00,122.50,124.50,+1.00,"1,415"
107/09/11,"1,939,546","240,450,250",124.50,125.50,123.00,125.50,+1.00,"1,284"
107/09/12,"3,004,477","378,386,813",125.00,128.00,124.50,127.50,+2.00,"2,005"
107/09/13,"5,227,156","679,925,092",127.00,133.00,127.00,133.00,+5.50,"3,196"
107/09/14,"3,374,333","441,272,456",133.00,133.00,129.50,132.00,-1.00,"2,297"
107/09/17,"2,026,749","263,165,982",132.00,132.00,129.00,129.50,-2.50,"1,458"
107/09/18,"3,698,386","485,639,452",129.00,133.00,127.50,132.50,+3.00,"2,572"
107/09/19,"3,864,031","523,744,716",133.00,138.50,132.00,137.00,+4.50,"2,540"
107/09/20,"3,263,237","453,020,808",139.00,140.00,137.00,139.00,+2.00,"2,049"
107/09/21,"7,859,620","1,145,561,520",140.00,148.00,140.00,147.00,+8.00,"4,569"
107/09/25,"3,318,489","475,954,670",146.50,147.00,141.50,142.00,-5.00,"2,071"
107/09/26,"3,417,078","496,078,310",143.00,146.50,142.50,146.00,+4.00,"2,305"
107/09/27,"4,641,399","683,506,153",146.00,149.00,145.50,148.00,+2.00,"2,720"
107/09/28,"4,464,396","664,993,212",148.00,151.00,147.50,148.00, 0.00,"2,254"
107/10/01,"3,055,861","455,258,345",148.50,150.50,147.00,148.50,+0.50,"1,435"
107/10/02,"4,851,241","712,006,427",149.50,150.00,145.50,147.00,-1.50,"2,469"
107/10/03,"8,262,650","1,166,871,000",145.00,145.00,139.00,140.00,-7.00,"3,350"
107/10/04,"10,389,591","1,426,668,841",137.50,139.00,135.50,137.50,-2.50,"3,590"
107/10/05,"7,583,937","1,007,830,558",136.50,136.50,130.50,132.50,-5.00,"4,283"
107/10/08,"6,393,067","840,284,978",131.00,134.00,129.00,133.00,+0.50,"3,130"
107/10/09,"4,116,968","552,718,648",133.00,136.50,131.00,135.00,+2.00,"2,274"
107/10/11,"9,732,578","1,226,864,906",128.00,129.00,124.00,126.50,-8.50,"5,233"
107/10/12,"4,701,236","591,742,208",126.50,127.50,123.50,127.00,+0.50,"2,534"
107/10/15,"4,064,498","504,363,993",125.00,125.50,123.00,123.00,-4.00,"2,256"
107/10/16,"4,594,695","571,469,570",123.50,127.00,123.00,125.50,+2.50,"2,663"
107/10/17,"3,712,784","461,143,104",127.00,127.50,122.50,123.00,-2.50,"2,384"
107/10/18,"3,199,779","390,063,203",123.00,123.50,120.50,123.00, 0.00,"1,672"
107/10/19,"3,346,392","402,555,226",121.00,122.00,119.50,119.50,-3.50,"1,969"
107/10/22,"2,155,116","262,337,821",120.00,123.00,119.00,123.00,+3.50,"1,037"
107/10/23,"3,138,629","377,310,109",121.00,121.00,119.50,120.50,-2.50,"1,533"
107/10/24,"3,406,803","411,104,559",120.00,122.50,119.00,120.50, 0.00,"2,404"
107/10/25,"3,880,163","468,349,801",117.00,122.50,117.00,122.00,+1.50,"2,239"
107/10/26,"3,564,563","424,100,210",122.50,122.50,117.00,118.50,-3.50,"2,079"
107/10/29,"2,043,229","241,294,630",118.00,119.00,117.50,118.50, 0.00,"1,283"
107/10/30,"2,800,351","331,995,092",119.50,119.50,117.00,118.50, 0.00,"1,349"
107/10/31,"2,599,542","314,872,349",119.00,122.00,119.00,122.00,+3.50,"1,543"
107/11/01,"2,672,291","323,584,002",120.00,122.00,119.50,122.00, 0.00,"1,570"
107/11/02,"2,114,230","254,268,830",122.00,122.00,119.00,120.50,-1.50,"1,561"
107/11/05,"2,222,340","268,043,480",120.50,122.00,119.50,121.50,+1.00,"1,542"
107/11/06,"2,972,990","355,693,290",122.00,122.00,118.50,120.50,-1.00,"1,678"
107/11/07,"1,612,890","194,618,300",120.00,122.00,119.50,120.00,-0.50,"1,166"
107/11/08,"2,612,134","312,765,580",121.50,122.00,119.00,119.50,-0.50,"1,389"
107/11/09,"2,211,334","260,291,737",119.50,119.50,117.00,117.00,-2.50,"1,498"
107/11/12,"2,134,445","247,789,778",116.50,117.50,113.50,117.00, 0.00,"1,310"
107/11/13,"4,035,767","459,306,312",114.00,115.50,113.00,113.00,-4.00,"2,187"
107/11/14,"6,998,710","772,790,157",113.50,114.00,109.00,111.00,-2.00,"4,221"
107/11/15,"3,998,203","443,567,236",111.00,112.50,110.00,111.00, 0.00,"2,444"
107/11/16,"4,087,690","456,035,970",112.00,113.00,110.00,112.00,+1.00,"2,700"
107/11/19,"2,829,242","322,374,943",112.50,115.00,112.00,115.00,+3.00,"1,859"
107/11/20,"2,244,194","257,305,310",115.00,116.00,113.50,115.00, 0.00,"1,504"
107/11/21,"3,141,326","352,067,838",113.00,113.00,111.00,112.00,-3.00,"1,955"
107/11/22,"2,222,990","252,614,850",113.00,115.00,112.50,115.00,+3.00,"1,443"
107/11/23,"2,006,750","227,971,118",114.50,115.00,112.50,113.50,-1.50,"1,509"
107/11/26,"3,720,430","421,961,590",112.50,116.00,112.00,112.50,-1.00,"2,148"
107/11/27,"2,464,556","277,667,828",113.00,113.50,112.00,113.00,+0.50,"1,616"
107/11/28,"3,275,857","369,455,123",112.50,115.00,111.50,114.00,+1.00,"2,119"
107/11/29,"4,144,905","467,150,902",115.00,115.00,111.00,111.00,-3.00,"2,304"
107/11/30,"6,197,764","694,340,944",112.00,114.00,111.00,111.50,+0.50,"2,136"
107/12/03,"3,879,193","446,456,783",113.00,116.00,112.50,115.50,+4.00,"2,217"
107/12/04,"3,997,158","451,295,426",113.50,114.50,112.50,112.50,-3.00,"2,519"
107/12/05,"1,983,690","223,633,810",112.00,113.50,112.00,113.00,+0.50,"1,514"
107/12/06,"4,628,070","513,269,770",113.00,113.00,110.00,110.50,-2.50,"3,086"
107/12/07,"1,390,325","156,022,225",111.50,113.00,111.00,113.00,+2.50,877
107/12/10,"1,569,113","177,243,323",113.00,113.50,112.00,113.00, 0.00,"1,050"
107/12/11,"1,702,380","191,297,747",113.00,113.00,112.00,112.00,-1.00,"1,096"
107/12/12,"3,178,782","356,519,196",113.00,113.00,111.00,112.50,+0.50,"1,741"
107/12/13,"1,040,030","117,155,902",112.50,113.00,112.00,113.00,+0.50,680
107/12/14,"2,271,208","252,899,796",112.50,113.00,110.50,111.00,-2.00,"1,472"
107/12/17,"1,178,817","132,085,408",112.00,112.50,111.00,112.50,+1.50,749
107/12/18,"1,466,699","163,055,589",111.50,112.00,110.50,110.50,-2.00,"1,026"
107/12/19,"1,700,805","188,424,255",110.00,111.50,109.50,111.50,+1.00,"1,169"
107/12/20,"2,235,499","246,559,890",111.00,111.50,109.50,109.50,-2.00,"1,210"
107/12/21,"2,752,274","299,455,366",109.00,109.50,108.00,109.00,-0.50,"1,055"
107/12/22,"828,680","89,251,440",108.50,108.50,107.50,107.50,-1.50,560
107/12/24,"3,064,150","321,775,750",107.00,107.50,104.00,104.50,-3.00,"1,823"
107/12/25,"3,281,083","334,124,580",101.50,103.50,100.50,103.00,-1.50,"1,812"
107/12/26,"1,170,253","120,812,184",103.00,104.00,103.00,103.00, 0.00,912
107/12/27,"3,622,755","389,572,295",106.00,109.50,104.50,109.50,+6.50,"2,135"
107/12/28,"1,427,880","155,958,040",108.00,110.00,107.50,109.00,-0.50,875
